41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
07:37:13.0 (273586)|USER_INFO|[EXTERNAL]|0057F000000Tiz6|ksb994@salesforce.com|Pacific Standard Time|GMT-08:00
07:37:13.0 (301269)|EXECUTION_STARTED
07:37:13.0 (304798)|CODE_UNIT_STARTED|[EXTERNAL]|0667F000004uMWq|VF: /apex/ProjectPage
07:37:13.0 (1552037)|SYSTEM_MODE_ENTER|true
07:37:13.0 (1871574)|HEAP_ALLOCATE|[72]|Bytes:3
07:37:13.0 (1910473)|HEAP_ALLOCATE|[77]|Bytes:152
07:37:13.0 (1927190)|HEAP_ALLOCATE|[342]|Bytes:408
07:37:13.0 (1942559)|HEAP_ALLOCATE|[355]|Bytes:408
07:37:13.0 (1955215)|HEAP_ALLOCATE|[467]|Bytes:48
07:37:13.0 (1981678)|HEAP_ALLOCATE|[139]|Bytes:6
07:37:13.0 (1996743)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:140
07:37:13.0 (2001601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
07:37:13.0 (2005480)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:37:13.0 (2015130)|METHOD_ENTRY|[1]|01p7F00000Ehro9|PM_Project_Edit_Controller.PM_Project_Edit_Controller()
07:37:13.0 (2020827)|STATEMENT_EXECUTE|[1]
07:37:13.0 (2025918)|STATEMENT_EXECUTE|[1]
07:37:13.0 (2052680)|HEAP_ALLOCATE|[50]|Bytes:5
07:37:13.0 (2074726)|HEAP_ALLOCATE|[56]|Bytes:5
07:37:13.0 (2081289)|HEAP_ALLOCATE|[64]|Bytes:7
07:37:13.0 (2101190)|SYSTEM_MODE_ENTER|false
07:37:13.0 (2113027)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
07:37:13.0 (2120701)|SYSTEM_MODE_EXIT|false
07:37:13.0 (2127414)|METHOD_EXIT|[1]|PM_Project_Edit_Controller
07:37:13.0 (2165671)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
07:37:13.0 (2181493)|VARIABLE_SCOPE_BEGIN|[10]|this|PM_Project_Edit_Controller|true|false
07:37:13.0 (2238270)|VARIABLE_ASSIGNMENT|[10]|this|{}|0x1222b710
07:37:13.0 (2246288)|VARIABLE_SCOPE_BEGIN|[10]|stdController|ApexPages.StandardController|true|false
07:37:13.0 (2419521)|VARIABLE_ASSIGNMENT|[10]|stdController|"StandardController [null]"|0x45d8432e
07:37:13.0 (2440915)|SYSTEM_MODE_ENTER|false
07:37:13.0 (2446640)|HEAP_ALLOCATE|[7]|Bytes:5
07:37:13.0 (2451159)|STATEMENT_EXECUTE|[1]
07:37:13.0 (2455492)|HEAP_ALLOCATE|[7]|Bytes:5
07:37:13.0 (2458051)|STATEMENT_EXECUTE|[3]
07:37:13.0 (2459326)|STATEMENT_EXECUTE|[4]
07:37:13.0 (2460302)|STATEMENT_EXECUTE|[6]
07:37:13.0 (2461189)|STATEMENT_EXECUTE|[7]
07:37:13.0 (2479475)|HEAP_ALLOCATE|[7]|Bytes:4
07:37:13.0 (2542857)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:37:13.0 (2555164)|VARIABLE_ASSIGNMENT|[7]|this.usersList|[]|0x1222b710
07:37:13.0 (2560554)|STATEMENT_EXECUTE|[8]
07:37:13.0 (2563107)|HEAP_ALLOCATE|[8]|Bytes:1
07:37:13.0 (2577403)|VARIABLE_ASSIGNMENT|[8]|this.nonSelectedUserId|"("|0x1222b710
07:37:13.0 (2589416)|HEAP_ALLOCATE|[8]|Bytes:6
07:37:13.0 (2619864)|STATEMENT_EXECUTE|[10]
07:37:13.0 (2621522)|STATEMENT_EXECUTE|[11]
07:37:13.0 (2723138)|HEAP_ALLOCATE|[11]|Bytes:4
07:37:13.0 (2785091)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"nonSelectedUserId":"(","usersList":"0x6d4a14f4"}|0x1222b710
07:37:13.0 (2798768)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{}|0x69bb9d36
07:37:13.0 (2810349)|VARIABLE_ASSIGNMENT|[3]|this.project|{}|0x1222b710
07:37:13.0 (2819271)|STATEMENT_EXECUTE|[12]
07:37:13.0 (2851816)|HEAP_ALLOCATE|[12]|Bytes:21
07:37:13.0 (2885953)|HEAP_ALLOCATE|[12]|Bytes:0
07:37:13.0 (2906820)|HEAP_ALLOCATE|[12]|Bytes:3
07:37:13.0 (2937020)|VARIABLE_SCOPE_BEGIN|[12]|pid|Id|false|false
07:37:13.0 (2947227)|VARIABLE_ASSIGNMENT|[12]|pid|null
07:37:13.0 (2951481)|STATEMENT_EXECUTE|[16]
07:37:13.0 (2953394)|HEAP_ALLOCATE|[16]|Bytes:7
07:37:13.0 (2957447)|HEAP_ALLOCATE|[16]|Bytes:10
07:37:13.0 (2970133)|METHOD_ENTRY|[16]|01p7F00000Ehro9|PM_Project_Edit_Controller.getAllFields(String)
07:37:13.0 (2983652)|VARIABLE_SCOPE_BEGIN|[74]|sobjectname|String|false|false
07:37:13.0 (2992056)|VARIABLE_ASSIGNMENT|[74]|sobjectname|"Project__c"
07:37:13.0 (3008451)|HEAP_ALLOCATE|[75]|Bytes:5
07:37:13.0 (3013624)|STATEMENT_EXECUTE|[74]
07:37:13.0 (19895598)|HEAP_ALLOCATE|[75]|Bytes:1468
07:37:13.0 (19946590)|STATEMENT_EXECUTE|[75]
07:37:13.0 (19949178)|STATEMENT_EXECUTE|[78]
07:37:13.0 (23458008)|HEAP_ALLOCATE|[78]|Bytes:1468
07:37:13.0 (23660345)|HEAP_ALLOCATE|[78]|Bytes:4
07:37:13.0 (23708806)|HEAP_ALLOCATE|[78]|Bytes:4
07:37:13.0 (23984438)|HEAP_ALLOCATE|[78]|Bytes:148
07:37:13.0 (23995728)|VARIABLE_SCOPE_BEGIN|[78]|fields|Map<String,Schema.SObjectField>|true|false
07:37:13.0 (24200314)|VARIABLE_ASSIGNMENT|[78]|fields|"{client__c=Client__c, client_project_manager__c=Client_Project_Manager__c, company_project_code__c=Company_project_code__c, cost_centre__c=Cost_Centre__c, createdbyid=CreatedById, createddate=CreatedDate, delivery__c=Delivery__c, end_customer__c=End_Customer__c, footage__c=Footage__c, hours__c=Hours__c, ...}"|0x359fc5cb
07:37:13.0 (24212390)|STATEMENT_EXECUTE|[79]
07:37:13.0 (24227433)|HEAP_ALLOCATE|[79]|Bytes:4
07:37:13.0 (24255722)|VARIABLE_SCOPE_BEGIN|[79]|accessiblefields|List<String>|true|false
07:37:13.0 (24282353)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:37:13.0 (24292659)|VARIABLE_ASSIGNMENT|[79]|accessiblefields|[]|0x3844fec3
07:37:13.0 (24338825)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
07:37:13.0 (24355803)|HEAP_ALLOCATE|[80]|Bytes:148
07:37:13.0 (24422229)|HEAP_ALLOCATE|[80]|Bytes:5
07:37:13.0 (24462542)|VARIABLE_SCOPE_BEGIN|[80]|field|Schema.SObjectField|true|false
07:37:13.0 (24527482)|VARIABLE_ASSIGNMENT|[80]|field|"common.apex.runtime.impl.ApexFieldToken@4f33aa7b"|0x4f33aa7b
07:37:13.0 (24535239)|STATEMENT_EXECUTE|[80]
07:37:13.0 (24931947)|HEAP_ALLOCATE|[81]|Bytes:8
07:37:13.0 (24955568)|STATEMENT_EXECUTE|[82]
07:37:13.0 (24983450)|HEAP_ALLOCATE|[82]|Bytes:8
07:37:13.0 (24997071)|HEAP_ALLOCATE|[82]|Bytes:2
07:37:13.0 (25011655)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:37:13.0 (25025045)|HEAP_ALLOCATE|[80]|Bytes:5
